driver_id,total_fare,avg_distance
51,842.0300000000001,25.002000000000002
7,704.11,24.772
54,531.3299999999999,21.889999999999997
15,550.8399999999999,20.07777777777778
11,931.9099999999999,33.27583333333333
29,485.58000000000004,28.402857142857147
69,213.54,30.814
42,614.02,31.87
87,911.1899999999999,25.651999999999997
73,401.35,28.287142857142857
64,739.2,28.998571428571427
3,854.6600000000001,28.246000000000002
30,256.0,21.5775
34,436.89,14.728749999999998
59,722.53,19.582
8,706.8199999999999,23.217777777777776
28,641.3899999999999,27.88111111111111
22,524.98,37.78666666666667
85,472.02,29.974285714285713
16,519.16,22.639999999999997
35,380.06,24.455714285714286
52,217.74,7.109999999999999
71,647.4,22.985
98,870.3299999999999,21.305
99,579.57,26.159000000000002
47,1034.59,31.107
96,623.6999999999999,22.42428571428572
43,725.96,31.11125
5,1142.0199999999998,31.799285714285713
31,627.89,23.262999999999998
100,537.91,39.02
18,333.05,33.356
70,901.8,35.74111111111111
27,573.44,14.893333333333336
61,266.25,29.189999999999998
75,1094.6000000000001,24.832142857142856
17,569.03,30.945
26,464.69,25.262
46,853.22,27.17
78,675.6999999999998,25.617500000000003
77,343.1,21.58
89,762.9899999999999,32.58461538461539
6,752.1600000000001,30.557777777777776
60,528.51,28.843333333333334
68,368.77,38.013333333333335
90,368.23,25.204
19,642.7,23.405
23,729.8499999999999,22.560000000000002
41,600.5600000000001,28.517777777777773
55,902.64,30.479000000000003
93,459.90999999999997,17.145714285714288
95,731.54,23.26222222222222
38,417.07000000000005,26.601666666666663
40,481.11000000000007,32.535000000000004
25,276.1,17.467499999999998
44,378.19000000000005,25.235
82,720.76,36.43875
53,716.91,21.692500000000003
92,461.04999999999995,23.426
86,710.6,24.977777777777778
58,657.63,19.562857142857144
81,314.0,28.096666666666664
33,479.9100000000001,14.899999999999999
48,670.3199999999999,28.99181818181819
97,559.03,25.407142857142862
67,351.35,21.58
84,331.1,10.18
79,439.32,15.825714285714286
24,350.48,20.907999999999998
9,637.38,28.502500000000005
32,440.83000000000004,19.694
88,612.9300000000001,22.035714285714285
1,988.6999999999999,26.97666666666666
20,499.26000000000005,24.386666666666667
56,337.82000000000005,25.805714285714284
36,462.15,23.525000000000002
10,135.3,36.28333333333333
37,678.11,19.422499999999996
49,494.66,35.03333333333334
63,369.9,22.951999999999998
65,429.78999999999996,28.838333333333335
4,717.1299999999999,27.179000000000002
39,972.18,30.349230769230772
62,555.45,30.814999999999998
12,961.5799999999999,24.017272727272726
83,638.97,20.97125
13,365.55,19.924999999999997
14,639.6100000000001,31.305714285714284
21,308.52,26.853333333333335
66,677.4100000000001,13.80857142857143
91,730.99,19.965714285714284
94,840.8999999999999,28.101999999999997
72,514.76,27.05142857142857
74,807.01,25.858999999999998
76,455.86,26.865714285714287
2,955.2,20.948
80,585.87,33.72571428571429
50,676.12,24.928571428571427
45,632.0899999999999,31.604285714285712
57,279.39,35.684000000000005
