driver_id,total_fare,avg_distance
51,461.1,17.214000000000002
7,277.14,17.315999999999995
54,380.54999999999995,18.2225
15,328.52,24.387999999999998
11,488.22999999999996,32.17166666666667
29,162.91,35.873333333333335
69,56.55,30.494999999999997
42,180.01999999999998,31.33
87,527.8,32.19166666666667
73,154.95,32.989999999999995
64,456.17,27.527499999999996
3,297.01,27.078000000000003
30,40.18,11.5
34,153.44,17.986666666666665
59,331.86,15.075999999999999
8,458.77,25.436666666666667
28,293.96999999999997,27.056
22,296.15000000000003,35.08
85,207.81,27.5625
16,335.8,26.6
35,194.48000000000002,19.038
52,40.79,9.7
71,382.25,13.707999999999998
98,483.78000000000003,26.63714285714286
99,199.28,26.19
47,568.35,22.855
96,322.95,20.610000000000003
43,188.7,39.93666666666667
5,640.6699999999998,27.630000000000003
31,111.55,14.935
100,105.23,34.445
18,178.58,25.626666666666665
70,372.82000000000005,43.9175
27,246.38000000000002,17.4925
61,222.96,31.104999999999997
75,266.67,22.03
17,130.79,25.71
26,332.62,33.84666666666667
46,475.37,32.775999999999996
78,507.8399999999999,25.944
77,71.4,12.89
89,284.92999999999995,37.1
6,370.33000000000004,35.434000000000005
60,178.04999999999998,32.985
68,368.77,38.013333333333335
90,133.49,13.93
19,237.31,18.412499999999998
23,628.3799999999999,20.687142857142856
41,123.43,24.73
55,431.07,32.30833333333334
93,271.64,13.872
95,548.4,24.744285714285713
38,148.93,17.48
40,334.82000000000005,39.835
25,151.94,19.925
44,217.78,33.77333333333333
82,385.52,33.458000000000006
53,429.52,21.028
92,332.57,16.9925
86,284.59000000000003,24.79
58,142.57,18.055
81,63.01,7.88
33,331.45000000000005,14.719999999999999
48,355.27,38.828
97,528.8299999999999,23.63166666666667
67,143.67000000000002,19.44333333333333
84,113.08000000000001,14.95
79,244.75,7.2675
24,203.84,21.02333333333333
9,354.87,28.6475
32,147.31,8.934999999999999
88,370.76,17.648
1,525.51,30.5525
20,345.78000000000003,26.784999999999997
56,290.81000000000006,27.380000000000003
36,462.15,23.525000000000002
37,402.51,19.33
49,79.11,41.21
63,225.3,22.792499999999997
65,338.88,24.7825
4,301.28,36.334
39,609.08,29.195
62,315.18,29.48857142857143
12,558.8699999999999,25.011428571428574
83,426.85,21.092000000000002
13,251.37,10.719999999999999
14,100.54,35.39
21,79.3,14.0
66,463.11,12.448
91,239.82,25.415
94,497.4,34.528
72,296.92,23.572499999999998
74,591.0899999999999,24.259999999999998
76,163.45,36.325
2,293.2,20.2825
80,585.87,33.72571428571429
50,285.84,18.4575
45,261.47,28.286666666666665
57,121.78,35.435
