driver_id,total_fare,avg_distance
51,842.0300000000001,25.002000000000002
7,710.78,25.80272727272727
54,575.9399999999999,24.318749999999998
15,598.4999999999999,18.55
11,938.9299999999998,33.25461538461538
29,565.87,28.156250000000004
69,213.54,30.814
42,798.3199999999999,30.072499999999998
87,911.1899999999999,25.651999999999997
73,401.35,28.287142857142857
64,820.74,26.557777777777776
3,1183.0100000000002,30.572307692307692
30,384.25,23.024
34,654.9200000000001,17.203636363636363
59,755.9599999999999,18.951818181818183
8,706.8199999999999,23.217777777777776
28,902.2899999999998,23.745454545454546
22,524.98,37.78666666666667
85,603.88,30.194444444444443
16,664.47,23.887
35,380.06,24.455714285714286
52,317.73,6.9825
71,744.4,25.057777777777776
98,877.9799999999999,20.358461538461537
99,699.49,27.35636363636364
47,1034.59,31.107
96,623.6999999999999,22.42428571428572
43,857.1500000000001,29.369999999999997
5,1142.0199999999998,31.799285714285713
31,639.51,21.384545454545453
100,618.5899999999999,37.94428571428572
18,355.76,31.758333333333336
70,1074.31,33.583333333333336
27,573.44,14.893333333333336
61,266.25,29.189999999999998
75,1339.6900000000003,25.015882352941176
17,569.03,30.945
26,464.69,25.262
46,1065.57,26.38363636363636
78,782.8499999999998,27.662222222222226
77,389.8,17.502
89,889.1399999999999,33.31142857142857
6,949.98,30.8
60,670.49,31.397142857142857
68,441.92999999999995,35.6075
90,430.74,27.808333333333337
19,741.0600000000001,26.42166666666667
23,856.3999999999999,23.48111111111111
41,746.8700000000001,28.238999999999997
55,1046.03,31.733636363636368
93,488.89,16.098750000000003
95,798.4399999999999,26.484545454545454
38,611.19,27.66375
40,545.35,29.964285714285715
25,276.1,17.467499999999998
44,378.19000000000005,25.235
82,766.67,36.09222222222222
53,716.91,21.692500000000003
92,572.27,25.076666666666664
86,992.4800000000001,22.18307692307693
58,804.42,21.685
81,314.0,28.096666666666664
33,686.2,21.42
48,670.3199999999999,28.99181818181819
97,707.92,21.360000000000003
67,494.95000000000005,21.05142857142857
84,331.1,10.18
79,611.8,17.538888888888888
24,350.48,20.907999999999998
9,923.27,31.43666666666667
32,440.83000000000004,19.694
88,639.2700000000001,23.01125
1,1192.51,27.349999999999994
20,611.3100000000001,24.38375
56,337.82000000000005,25.805714285714284
36,462.15,23.525000000000002
10,344.04,35.221999999999994
37,779.6700000000001,20.947777777777773
49,595.26,32.38142857142857
63,737.66,28.45444444444444
65,429.78999999999996,28.838333333333335
4,907.3999999999999,27.013333333333335
39,1064.1599999999999,29.61214285714286
62,632.34,32.37272727272727
12,1107.6599999999999,23.856666666666666
83,638.97,20.97125
13,500.21000000000004,19.662
14,747.9100000000001,30.71125
21,424.15999999999997,28.575000000000003
66,760.1400000000001,16.645000000000003
91,811.38,19.9575
94,937.4899999999999,27.402727272727272
72,651.63,27.497777777777777
74,892.03,25.628181818181815
76,793.1200000000001,25.512
2,955.2,20.948
80,649.26,34.87375
50,794.85,28.39111111111111
45,632.0899999999999,31.604285714285712
57,376.61,35.11666666666667
