driver_id,total_fare,avg_distance
51,278.21,17.863333333333333
7,277.14,17.315999999999995
54,196.14,14.405000000000001
15,328.52,24.387999999999998
11,364.93999999999994,34.21
29,162.91,35.873333333333335
69,19.77,29.02
42,143.01,36.87
87,241.54000000000002,27.630000000000003
73,116.29,33.98333333333333
64,341.1,33.98333333333333
3,260.67,25.512500000000003
34,153.44,17.986666666666665
59,245.35000000000002,15.873333333333333
8,458.77,25.436666666666667
28,261.15,23.134999999999998
22,143.58,30.82
85,115.72999999999999,32.126666666666665
16,335.8,26.6
35,63.05,24.41
71,382.25,13.707999999999998
98,323.43,28.436
99,199.28,26.19
47,388.09000000000003,20.5175
96,322.95,20.610000000000003
43,188.7,39.93666666666667
5,507.92999999999995,27.373333333333335
31,111.55,14.935
100,105.23,34.445
18,178.58,25.626666666666665
70,267.59000000000003,43.72
27,246.38000000000002,17.4925
61,222.96,31.104999999999997
75,266.67,22.03
17,13.83,12.6
26,332.62,33.84666666666667
46,475.37,32.775999999999996
78,388.92999999999995,24.33
77,71.4,12.89
89,284.92999999999995,37.1
6,370.33000000000004,35.434000000000005
60,178.04999999999998,32.985
68,100.3,38.62
90,133.49,13.93
19,142.71,23.50333333333333
23,386.4,19.27
41,85.11,18.97
55,431.07,32.30833333333334
93,156.66,8.52
95,381.24,22.204
38,148.93,17.48
40,208.67000000000002,38.72666666666667
25,151.94,19.925
44,217.78,33.77333333333333
82,236.86,28.26
53,260.16,18.763333333333332
92,206.56,19.636666666666667
86,162.97,32.25666666666667
58,142.57,18.055
33,331.45000000000005,14.719999999999999
48,355.27,38.828
97,431.18999999999994,27.654000000000003
67,102.18,14.27
84,102.37,7.06
79,135.62,7.8133333333333335
24,167.59,16.29
9,354.87,28.6475
32,104.24,11.62
88,370.76,17.648
1,369.23999999999995,31.459999999999997
20,205.48000000000002,23.77333333333333
56,219.84000000000003,31.4325
36,417.52,21.696
37,297.38,20.884999999999998
49,79.11,41.21
63,225.3,22.792499999999997
65,243.51,26.159999999999997
4,301.28,36.334
39,384.28999999999996,31.23
62,315.18,29.48857142857143
12,514.0999999999999,25.39
83,421.37,24.1975
13,251.37,10.719999999999999
21,79.3,14.0
66,463.11,12.448
91,239.82,25.415
94,392.05999999999995,35.699999999999996
72,168.17000000000002,24.48
74,319.71999999999997,31.816666666666666
76,111.69,49.8
2,263.81,23.833333333333332
80,440.40999999999997,33.2
50,228.97,19.76
45,149.78,28.455
57,121.78,35.435
