driver_id,total_fare,avg_distance
51,842.0300000000001,25.002000000000002
7,710.78,25.80272727272727
54,575.9399999999999,24.318749999999998
15,598.4999999999999,18.55
11,938.9299999999998,33.25461538461538
29,565.87,28.156250000000004
69,213.54,30.814
42,798.3199999999999,30.072499999999998
87,958.56,23.549090909090907
73,462.88,29.412499999999998
64,820.74,26.557777777777776
3,1183.0100000000002,30.572307692307692
30,384.25,23.024
34,654.9200000000001,17.203636363636363
59,755.9599999999999,18.951818181818183
8,706.8199999999999,23.217777777777776
28,902.2899999999998,23.745454545454546
22,674.11,33.37
85,603.88,30.194444444444443
16,733.54,26.08909090909091
35,380.06,24.455714285714286
52,317.73,6.9825
71,770.54,24.430999999999997
98,904.8199999999999,21.333571428571425
99,699.49,27.35636363636364
47,1034.59,31.107
96,623.6999999999999,22.42428571428572
43,857.1500000000001,29.369999999999997
5,1142.0199999999998,31.799285714285713
31,639.51,21.384545454545453
100,618.5899999999999,37.94428571428572
18,455.53,29.16571428571429
70,1147.07,32.10076923076923
27,573.44,14.893333333333336
61,266.25,29.189999999999998
75,1339.6900000000003,25.015882352941176
17,569.03,30.945
26,477.89,21.61
46,1065.57,26.38363636363636
78,782.8499999999998,27.662222222222226
77,418.08000000000004,21.84833333333333
89,889.1399999999999,33.31142857142857
6,1020.4200000000001,32.345
60,670.49,31.397142857142857
68,441.92999999999995,35.6075
90,430.74,27.808333333333337
19,741.0600000000001,26.42166666666667
23,856.3999999999999,23.48111111111111
41,746.8700000000001,28.238999999999997
55,1046.03,31.733636363636368
93,488.89,16.098750000000003
95,798.4399999999999,26.484545454545454
38,611.19,27.66375
40,545.35,29.964285714285715
25,359.78000000000003,22.427999999999997
44,378.19000000000005,25.235
82,888.4,33.839999999999996
53,716.91,21.692500000000003
92,572.27,25.076666666666664
86,992.4800000000001,22.18307692307693
58,804.42,21.685
81,314.0,28.096666666666664
33,914.3700000000001,24.210000000000004
48,670.3199999999999,28.99181818181819
97,732.4599999999999,21.91727272727273
67,494.95000000000005,21.05142857142857
84,331.1,10.18
79,734.9699999999999,19.088
24,350.48,20.907999999999998
9,923.27,31.43666666666667
32,440.83000000000004,19.694
88,639.2700000000001,23.01125
1,1192.51,27.349999999999994
20,682.2700000000001,20.579
56,337.82000000000005,25.805714285714284
36,462.15,23.525000000000002
10,389.40000000000003,34.955
37,813.3700000000001,21.853999999999996
49,595.26,32.38142857142857
63,737.66,28.45444444444444
65,429.78999999999996,28.838333333333335
4,907.3999999999999,27.013333333333335
39,1064.1599999999999,29.61214285714286
62,731.51,30.24083333333333
12,1202.2299999999998,23.005384615384614
83,638.97,20.97125
13,533.0300000000001,20.451666666666664
14,747.9100000000001,30.71125
21,424.15999999999997,28.575000000000003
66,765.45,18.504444444444445
91,811.38,19.9575
94,937.4899999999999,27.402727272727272
72,651.63,27.497777777777777
74,892.03,25.628181818181815
76,793.1200000000001,25.512
2,1007.9300000000001,21.98818181818182
80,649.26,34.87375
50,794.85,28.39111111111111
45,632.0899999999999,31.604285714285712
57,515.1,35.42714285714286
