driver_id,total_fare,avg_distance
51,842.0300000000001,25.002000000000002
7,710.78,25.80272727272727
54,575.9399999999999,24.318749999999998
15,598.4999999999999,18.55
11,938.9299999999998,33.25461538461538
29,485.58000000000004,28.402857142857147
69,213.54,30.814
42,798.3199999999999,30.072499999999998
87,911.1899999999999,25.651999999999997
73,401.35,28.287142857142857
64,820.74,26.557777777777776
3,1183.0100000000002,30.572307692307692
30,256.0,21.5775
34,654.9200000000001,17.203636363636363
59,722.53,19.582
8,706.8199999999999,23.217777777777776
28,754.4599999999998,25.837
22,524.98,37.78666666666667
85,483.97999999999996,28.46
16,630.97,23.0275
35,380.06,24.455714285714286
52,317.73,6.9825
71,744.4,25.057777777777776
98,877.9799999999999,20.358461538461537
99,699.49,27.35636363636364
47,1034.59,31.107
96,623.6999999999999,22.42428571428572
43,725.96,31.11125
5,1142.0199999999998,31.799285714285713
31,627.89,23.262999999999998
100,618.5899999999999,37.94428571428572
18,355.76,31.758333333333336
70,1074.31,33.583333333333336
27,573.44,14.893333333333336
61,266.25,29.189999999999998
75,1339.6900000000003,25.015882352941176
17,569.03,30.945
26,464.69,25.262
46,1065.57,26.38363636363636
78,675.6999999999998,25.617500000000003
77,389.8,17.502
89,762.9899999999999,32.58461538461539
6,949.98,30.8
60,528.51,28.843333333333334
68,368.77,38.013333333333335
90,430.74,27.808333333333337
19,693.86,25.461818181818185
23,856.3999999999999,23.48111111111111
41,746.8700000000001,28.238999999999997
55,902.64,30.479000000000003
93,488.89,16.098750000000003
95,757.76,25.778
38,503.4100000000001,26.18857142857143
40,545.35,29.964285714285715
25,276.1,17.467499999999998
44,378.19000000000005,25.235
82,766.67,36.09222222222222
53,716.91,21.692500000000003
92,572.27,25.076666666666664
86,986.8000000000002,22.21416666666667
58,804.42,21.685
81,314.0,28.096666666666664
33,598.4300000000001,20.312
48,670.3199999999999,28.99181818181819
97,569.49,24.868750000000002
67,414.73,18.238333333333333
84,331.1,10.18
79,611.8,17.538888888888888
24,350.48,20.907999999999998
9,829.38,31.65272727272728
32,440.83000000000004,19.694
88,612.9300000000001,22.035714285714285
1,988.6999999999999,26.97666666666666
20,499.26000000000005,24.386666666666667
56,337.82000000000005,25.805714285714284
36,462.15,23.525000000000002
10,239.49,34.26
37,779.6700000000001,20.947777777777773
49,595.26,32.38142857142857
63,396.78,26.814999999999998
65,429.78999999999996,28.838333333333335
4,907.3999999999999,27.013333333333335
39,972.18,30.349230769230772
62,632.34,32.37272727272727
12,1107.6599999999999,23.856666666666666
83,638.97,20.97125
13,500.21000000000004,19.662
14,747.9100000000001,30.71125
21,308.52,26.853333333333335
66,760.1400000000001,16.645000000000003
91,811.38,19.9575
94,840.8999999999999,28.101999999999997
72,651.63,27.497777777777777
74,807.01,25.858999999999998
76,552.84,26.19125
2,955.2,20.948
80,585.87,33.72571428571429
50,794.85,28.39111111111111
45,632.0899999999999,31.604285714285712
57,376.61,35.11666666666667
